meter_id,time_stamp,record_status,total_energy_tot_imp_wh,total_energy_tot_exp_wh,total_energy_tot_imp_va,total_energy_tot_exp_va
SOLAR_01,2026-03-03 02:30:00,0,0.0,81747.478,0,0
SOLAR_02,2026-03-03 02:30:00,0,0.0,81899.549,0,0
SOLAR_03,2026-03-03 02:30:00,0,0.0,81731.045,0,0
SOLAR_04,2026-03-03 02:30:00,0,0.0,81956.415,0,0
SELF_01,2026-03-03 02:30:00,0,35736.922,0.0,0,0
GRID_01,2026-03-03 02:30:00,0,0.0,454209.82,0,0
DEST_01,2026-03-03 02:30:00,0,445611.793,0.0,0,0
BESS_01,2026-03-03 03:00:00,0,0.0,40757.387,0,0
BESS_02,2026-03-03 03:00:00,0,0.0,40771.271,0,0
BESS_03,2026-03-03 03:00:00,0,0.0,40765.261,0,0
BESS_04,2026-03-03 03:00:00,0,0.0,40959.463,0,0
SOLAR_01,2026-03-03 03:00:00,0,0.0,81751.613,0,0
SOLAR_02,2026-03-03 03:00:00,0,0.0,81904.087,0,0
SOLAR_03,2026-03-03 03:00:00,0,0.0,81733.704,0,0
SOLAR_04,2026-03-03 03:00:00,0,0.0,81961.278,0,0
SELF_01,2026-03-03 03:00:00,0,35739.006,0.0,0,0
GRID_01,2026-03-03 03:00:00,0,0.0,454231.696,0,0
DEST_01,2026-03-03 03:00:00,0,445633.234,0.0,0,0
BESS_01,2026-03-03 03:30:00,0,0.0,40758.459,0,0
BESS_02,2026-03-03 03:30:00,0,0.0,40773.618,0,0
BESS_03,2026-03-03 03:30:00,0,0.0,40767.302,0,0
BESS_04,2026-03-03 03:30:00,0,0.0,40960.933,0,0
SOLAR_01,2026-03-03 03:30:00,0,0.0,81754.202,0,0
SOLAR_02,2026-03-03 03:30:00,0,0.0,81907.258,0,0
SOLAR_03,2026-03-03 03:30:00,0,0.0,81735.97,0,0
SOLAR_04,2026-03-03 03:30:00,0,0.0,81965.434,0,0
SELF_01,2026-03-03 03:30:00,0,35740.842,0.0,0,0
GRID_01,2026-03-03 03:30:00,0,0.0,454248.973,0,0
DEST_01,2026-03-03 03:30:00,0,445650.164,0.0,0,0
BESS_01,2026-03-03 04:00:00,0,0.0,40760.904,0,0
BESS_02,2026-03-03 04:00:00,0,0.0,40775.98,0,0
BESS_03,2026-03-03 04:00:00,0,0.0,40769.499,0,0
BESS_04,2026-03-03 04:00:00,0,0.0,40963.199,0,0
SOLAR_01,2026-03-03 04:00:00,0,0.0,81756.986,0,0
SOLAR_02,2026-03-03 04:00:00,0,0.0,81912.443,0,0
SOLAR_03,2026-03-03 04:00:00,0,0.0,81738.636,0,0
SOLAR_04,2026-03-03 04:00:00,0,0.0,81967.671,0,0
SELF_01,2026-03-03 04:00:00,0,35742.336,0.0,0,0
GRID_01,2026-03-03 04:00:00,0,0.0,454269.62,0,0
DEST_01,2026-03-03 04:00:00,0,445670.397,0.0,0,0
BESS_01,2026-03-03 04:30:00,0,0.0,40763.011,0,0
BESS_02,2026-03-03 04:30:00,0,0.0,40777.403,0,0
BESS_03,2026-03-03 04:30:00,0,0.0,40771.168,0,0
BESS_04,2026-03-03 04:30:00,0,0.0,40965.371,0,0
SOLAR_01,2026-03-03 04:30:00,0,0.0,81760.951,0,0
SOLAR_02,2026-03-03 04:30:00,0,0.0,81918.204,0,0
SOLAR_03,2026-03-03 04:30:00,0,0.0,81742.138,0,0
SOLAR_04,2026-03-03 04:30:00,0,0.0,81970.019,0,0
SELF_01,2026-03-03 04:30:00,0,35744.097,0.0,0,0
GRID_01,2026-03-03 04:30:00,0,0.0,454290.807,0,0
DEST_01,2026-03-03 04:30:00,0,445691.159,0.0,0,0
BESS_01,2026-03-03 05:00:00,0,0.0,40764.969,0,0
BESS_02,2026-03-03 05:00:00,0,0.0,40778.571,0,0
BESS_03,2026-03-03 05:00:00,0,0.0,40772.513,0,0
BESS_04,2026-03-03 05:00:00,0,0.0,40966.616,0,0
SOLAR_01,2026-03-03 05:00:00,0,0.0,81765.386,0,0
SOLAR_02,2026-03-03 05:00:00,0,0.0,81923.972,0,0
SOLAR_03,2026-03-03 05:00:00,0,0.0,81747.638,0,0
SOLAR_04,2026-03-03 05:00:00,0,0.0,81974.73,0,0
SELF_01,2026-03-03 05:00:00,0,35745.358,0.0,0,0
GRID_01,2026-03-03 05:00:00,0,0.0,454315.676,0,0
DEST_01,2026-03-03 05:00:00,0,445715.531,0.0,0,0
BESS_01,2026-03-03 05:30:00,0,0.0,40767.868,0,0
BESS_02,2026-03-03 05:30:00,0,0.0,40780.708,0,0
BESS_03,2026-03-03 05:30:00,0,0.0,40775.474,0,0
BESS_04,2026-03-03 05:30:00,0,0.0,40967.892,0,0
SOLAR_01,2026-03-03 05:30:00,0,0.0,81768.175,0,0
SOLAR_02,2026-03-03 05:30:00,0,0.0,81927.224,0,0
SOLAR_03,2026-03-03 05:30:00,0,0.0,81753.141,0,0
SOLAR_04,2026-03-03 05:30:00,0,0.0,81980.65,0,0
SELF_01,2026-03-03 05:30:00,0,35747.337,0.0,0,0
GRID_01,2026-03-03 05:30:00,0,0.0,454340.434,0,0
DEST_01,2026-03-03 05:30:00,0,445739.796,0.0,0,0
BESS_01,2026-03-03 06:00:00,0,0.0,40770.226,0,0
BESS_02,2026-03-03 06:00:00,0,0.0,40783.515,0,0
BESS_03,2026-03-03 06:00:00,0,0.0,40777.573,0,0
BESS_04,2026-03-03 06:00:00,0,0.0,40969.664,0,0
SOLAR_01,2026-03-03 06:00:00,0,0.0,81770.491,0,0
SOLAR_02,2026-03-03 06:00:00,0,0.0,81931.169,0,0
SOLAR_03,2026-03-03 06:00:00,0,0.0,81757.065,0,0
SOLAR_04,2026-03-03 06:00:00,0,0.0,81985.744,0,0
SELF_01,2026-03-03 06:00:00,0,35748.933,0.0,0,0
GRID_01,2026-03-03 06:00:00,0,0.0,454363.151,0,0
DEST_01,2026-03-03 06:00:00,0,445762.056,0.0,0,0
BESS_01,2026-03-03 06:30:00,0,0.0,40772.548,0,0
BESS_02,2026-03-03 06:30:00,0,0.0,40785.418,0,0
BESS_03,2026-03-03 06:30:00,0,0.0,40780.457,0,0
BESS_04,2026-03-03 06:30:00,0,0.0,40971.805,0,0
SOLAR_01,2026-03-03 06:30:00,0,0.0,81774.353,0,0
SOLAR_02,2026-03-03 06:30:00,0,0.0,81935.017,0,0
SOLAR_03,2026-03-03 06:30:00,0,0.0,81762.381,0,0
SOLAR_04,2026-03-03 06:30:00,0,0.0,81989.364,0,0
SELF_01,2026-03-03 06:30:00,0,35751.255,0.0,0,0
GRID_01,2026-03-03 06:30:00,0,0.0,454386.726,0,0
DEST_01,2026-03-03 06:30:00,0,445785.161,0.0,0,0
BESS_01,2026-03-03 07:00:00,0,0.0,40775.051,0,0
BESS_02,2026-03-03 07:00:00,0,0.0,40788.403,0,0
BESS_03,2026-03-03 07:00:00,0,0.0,40782.814,0,0
BESS_04,2026-03-03 07:00:00,0,0.0,40974.705,0,0
SOLAR_01,2026-03-03 07:00:00,0,0.0,81778.117,0,0
SOLAR_02,2026-03-03 07:00:00,0,0.0,81937.608,0,0
SOLAR_03,2026-03-03 07:00:00,0,0.0,81768.287,0,0
SOLAR_04,2026-03-03 07:00:00,0,0.0,81993.277,0,0
SELF_01,2026-03-03 07:00:00,0,35753.06,0.0,0,0
GRID_01,2026-03-03 07:00:00,0,0.0,454411.839,0,0
DEST_01,2026-03-03 07:00:00,0,445809.771,0.0,0,0
BESS_01,2026-03-03 07:30:00,0,0.0,40777.335,0,0
BESS_02,2026-03-03 07:30:00,0,0.0,40790.894,0,0
BESS_03,2026-03-03 07:30:00,0,0.0,40784.904,0,0
BESS_04,2026-03-03 07:30:00,0,0.0,40975.762,0,0
SOLAR_01,2026-03-03 07:30:00,0,0.0,81780.171,0,0
SOLAR_02,2026-03-03 07:30:00,0,0.0,81943.313,0,0
SOLAR_03,2026-03-03 07:30:00,0,0.0,81774.225,0,0
SOLAR_04,2026-03-03 07:30:00,0,0.0,81995.648,0,0
SELF_01,2026-03-03 07:30:00,0,35754.885,0.0,0,0
GRID_01,2026-03-03 07:30:00,0,0.0,454434.004,0,0
DEST_01,2026-03-03 07:30:00,0,445831.494,0.0,0,0
BESS_01,2026-03-03 08:00:00,0,0.0,40780.274,0,0
BESS_02,2026-03-03 08:00:00,0,0.0,40792.734,0,0
BESS_03,2026-03-03 08:00:00,0,0.0,40787.187,0,0
BESS_04,2026-03-03 08:00:00,0,0.0,40978.118,0,0
SOLAR_01,2026-03-03 08:00:00,0,0.0,81783.359,0,0
SOLAR_02,2026-03-03 08:00:00,0,0.0,81945.957,0,0
SOLAR_03,2026-03-03 08:00:00,0,0.0,81778.964,0,0
SOLAR_04,2026-03-03 08:00:00,0,0.0,81999.893,0,0
SELF_01,2026-03-03 08:00:00,0,35756.198,0.0,0,0
GRID_01,2026-03-03 08:00:00,0,0.0,454456.926,0,0
DEST_01,2026-03-03 08:00:00,0,445853.958,0.0,0,0
BESS_01,2026-03-03 08:30:00,0,0.0,40781.713,0,0
BESS_02,2026-03-03 08:30:00,0,0.0,40795.148,0,0
BESS_03,2026-03-03 08:30:00,0,0.0,40789.318,0,0
BESS_04,2026-03-03 08:30:00,0,0.0,40979.458,0,0
SOLAR_01,2026-03-03 08:30:00,0,0.0,81788.056,0,0
SOLAR_02,2026-03-03 08:30:00,0,0.0,81950.587,0,0
SOLAR_03,2026-03-03 08:30:00,0,0.0,81782.81,0,0
SOLAR_04,2026-03-03 08:30:00,0,0.0,82005.534,0,0
SELF_01,2026-03-03 08:30:00,0,35757.53,0.0,0,0
GRID_01,2026-03-03 08:30:00,0,0.0,454481.731,0,0
DEST_01,2026-03-03 08:30:00,0,445878.266,0.0,0,0
BESS_01,2026-03-03 09:00:00,0,0.0,40782.871,0,0
BESS_02,2026-03-03 09:00:00,0,0.0,40796.794,0,0
BESS_03,2026-03-03 09:00:00,0,0.0,40790.585,0,0
BESS_04,2026-03-03 09:00:00,0,0.0,40982.29,0,0
SOLAR_01,2026-03-03 09:00:00,0,0.0,81790.221,0,0
SOLAR_02,2026-03-03 09:00:00,0,0.0,81954.027,0,0
SOLAR_03,2026-03-03 09:00:00,0,0.0,81788.449,0,0
SOLAR_04,2026-03-03 09:00:00,0,0.0,82008.604,0,0
SELF_01,2026-03-03 09:00:00,0,35758.904,0.0,0,0
GRID_01,2026-03-03 09:00:00,0,0.0,454501.575,0,0
DEST_01,2026-03-03 09:00:00,0,445897.715,0.0,0,0
BESS_01,2026-03-03 09:30:00,0,0.0,40784.293,0,0
BESS_02,2026-03-03 09:30:00,0,0.0,40799.741,0,0
BESS_03,2026-03-03 09:30:00,0,0.0,40793.564,0,0
BESS_04,2026-03-03 09:30:00,0,0.0,40983.509,0,0
SOLAR_01,2026-03-03 09:30:00,0,0.0,81792.656,0,0
SOLAR_02,2026-03-03 09:30:00,0,0.0,81958.791,0,0
SOLAR_03,2026-03-03 09:30:00,0,0.0,81794.218,0,0
SOLAR_04,2026-03-03 09:30:00,0,0.0,82012.502,0,0
SELF_01,2026-03-03 09:30:00,0,35760.903,0.0,0,0
GRID_01,2026-03-03 09:30:00,0,0.0,454525.007,0,0
DEST_01,2026-03-03 09:30:00,0,445920.678,0.0,0,0
BESS_01,2026-03-03 10:00:00,0,0.0,40786.832,0,0
BESS_02,2026-03-03 10:00:00,0,0.0,40802.623,0,0
BESS_03,2026-03-03 10:00:00,0,0.0,40796.062,0,0
BESS_04,2026-03-03 10:00:00,0,0.0,40985.654,0,0
SOLAR_01,2026-03-03 10:00:00,0,0.0,81796.504,0,0
SOLAR_02,2026-03-03 10:00:00,0,0.0,81962.087,0,0
SOLAR_03,2026-03-03 10:00:00,0,0.0,81800.032,0,0
SOLAR_04,2026-03-03 10:00:00,0,0.0,82016.501,0,0
SELF_01,2026-03-03 10:00:00,0,35762.124,0.0,0,0
GRID_01,2026-03-03 10:00:00,0,0.0,454550.808,0,0
DEST_01,2026-03-03 10:00:00,0,445945.962,0.0,0,0
BESS_01,2026-03-03 10:30:00,0,0.0,40788.422,0,0
BESS_02,2026-03-03 10:30:00,0,0.0,40805.145,0,0
BESS_03,2026-03-03 10:30:00,0,0.0,40797.377,0,0
BESS_04,2026-03-03 10:30:00,0,0.0,40988.288,0,0
SOLAR_01,2026-03-03 10:30:00,0,0.0,81799.356,0,0
SOLAR_02,2026-03-03 10:30:00,0,0.0,81965.854,0,0
SOLAR_03,2026-03-03 10:30:00,0,0.0,81805.693,0,0
SOLAR_04,2026-03-03 10:30:00,0,0.0,82019.992,0,0
SELF_01,2026-03-03 10:30:00,0,35763.576,0.0,0,0
GRID_01,2026-03-03 10:30:00,0,0.0,454573.19,0,0
DEST_01,2026-03-03 10:30:00,0,445967.898,0.0,0,0
BESS_01,2026-03-03 11:00:00,0,0.0,40791.391,0,0
BESS_02,2026-03-03 11:00:00,0,0.0,40806.904,0,0
BESS_03,2026-03-03 11:00:00,0,0.0,40798.413,0,0
BESS_04,2026-03-03 11:00:00,0,0.0,40990.002,0,0
SOLAR_01,2026-03-03 11:00:00,0,0.0,81803.739,0,0
SOLAR_02,2026-03-03 11:00:00,0,0.0,81968.558,0,0
SOLAR_03,2026-03-03 11:00:00,0,0.0,81808.258,0,0
SOLAR_04,2026-03-03 11:00:00,0,0.0,82022.293,0,0
SELF_01,2026-03-03 11:00:00,0,35765.475,0.0,0,0
GRID_01,2026-03-03 11:00:00,0,0.0,454590.719,0,0
DEST_01,2026-03-03 11:00:00,0,445985.078,0.0,0,0
BESS_01,2026-03-03 11:30:00,0,0.0,40793.045,0,0
BESS_02,2026-03-03 11:30:00,0,0.0,40808.474,0,0
BESS_03,2026-03-03 11:30:00,0,0.0,40801.278,0,0
BESS_04,2026-03-03 11:30:00,0,0.0,40992.149,0,0
SOLAR_01,2026-03-03 11:30:00,0,0.0,81806.021,0,0
SOLAR_02,2026-03-03 11:30:00,0,0.0,81971.761,0,0
SOLAR_03,2026-03-03 11:30:00,0,0.0,81812.136,0,0
SOLAR_04,2026-03-03 11:30:00,0,0.0,82025.406,0,0
SELF_01,2026-03-03 11:30:00,0,35766.84,0.0,0,0
GRID_01,2026-03-03 11:30:00,0,0.0,454610.066,0,0
DEST_01,2026-03-03 11:30:00,0,446004.036,0.0,0,0
BESS_01,2026-03-03 12:00:00,0,0.0,40794.817,0,0
BESS_02,2026-03-03 12:00:00,0,0.0,40809.73,0,0
BESS_03,2026-03-03 12:00:00,0,0.0,40803.611,0,0
BESS_04,2026-03-03 12:00:00,0,0.0,40994.893,0,0
SOLAR_01,2026-03-03 12:00:00,0,0.0,81809.437,0,0
SOLAR_02,2026-03-03 12:00:00,0,0.0,81974.227,0,0
SOLAR_03,2026-03-03 12:00:00,0,0.0,81816.363,0,0
SOLAR_04,2026-03-03 12:00:00,0,0.0,82030.88,0,0
SELF_01,2026-03-03 12:00:00,0,35769.048,0.0,0,0
GRID_01,2026-03-03 12:00:00,0,0.0,454631.547,0,0
DEST_01,2026-03-03 12:00:00,0,446025.089,0.0,0,0
BESS_01,2026-03-03 12:30:00,0,0.0,40796.351,0,0
BESS_02,2026-03-03 12:30:00,0,0.0,40812.593,0,0
BESS_03,2026-03-03 12:30:00,0,0.0,40805.561,0,0
BESS_04,2026-03-03 12:30:00,0,0.0,40996.948,0,0
SOLAR_01,2026-03-03 12:30:00,0,0.0,81814.047,0,0
SOLAR_02,2026-03-03 12:30:00,0,0.0,81978.077,0,0
SOLAR_03,2026-03-03 12:30:00,0,0.0,81818.533,0,0
SOLAR_04,2026-03-03 12:30:00,0,0.0,82035.323,0,0
SELF_01,2026-03-03 12:30:00,0,35770.866,0.0,0,0
GRID_01,2026-03-03 12:30:00,0,0.0,454653.205,0,0
DEST_01,2026-03-03 12:30:00,0,446046.312,0.0,0,0
BESS_01,2026-03-03 13:00:00,0,0.0,40798.015,0,0
BESS_02,2026-03-03 13:00:00,0,0.0,40815.418,0,0
BESS_03,2026-03-03 13:00:00,0,0.0,40806.639,0,0
BESS_04,2026-03-03 13:00:00,0,0.0,40998.604,0,0
SOLAR_01,2026-03-03 13:00:00,0,0.0,81818.661,0,0
SOLAR_02,2026-03-03 13:00:00,0,0.0,81983.722,0,0
SOLAR_03,2026-03-03 13:00:00,0,0.0,81823.854,0,0
SOLAR_04,2026-03-03 13:00:00,0,0.0,82041.275,0,0
SELF_01,2026-03-03 13:00:00,0,35772.09,0.0,0,0
GRID_01,2026-03-03 13:00:00,0,0.0,454680.738,0,0
DEST_01,2026-03-03 13:00:00,0,446073.293,0.0,0,0
BESS_01,2026-03-03 13:30:00,0,0.0,40799.111,0,0
BESS_02,2026-03-03 13:30:00,0,0.0,40816.566,0,0
BESS_03,2026-03-03 13:30:00,0,0.0,40809.091,0,0
BESS_04,2026-03-03 13:30:00,0,0.0,41000.345,0,0
SOLAR_01,2026-03-03 13:30:00,0,0.0,81822.214,0,0
SOLAR_02,2026-03-03 13:30:00,0,0.0,81988.312,0,0
SOLAR_03,2026-03-03 13:30:00,0,0.0,81829.031,0,0
SOLAR_04,2026-03-03 13:30:00,0,0.0,82045.131,0,0
SELF_01,2026-03-03 13:30:00,0,35773.771,0.0,0,0
GRID_01,2026-03-03 13:30:00,0,0.0,454702.668,0,0
DEST_01,2026-03-03 13:30:00,0,446094.784,0.0,0,0
BESS_01,2026-03-03 14:00:00,0,0.0,40801.558,0,0
BESS_02,2026-03-03 14:00:00,0,0.0,40818.741,0,0
BESS_03,2026-03-03 14:00:00,0,0.0,40811.57,0,0
BESS_04,2026-03-03 14:00:00,0,0.0,41003.337,0,0
SOLAR_01,2026-03-03 14:00:00,0,0.0,81825.231,0,0
SOLAR_02,2026-03-03 14:00:00,0,0.0,81990.753,0,0
SOLAR_03,2026-03-03 14:00:00,0,0.0,81833.465,0,0
SOLAR_04,2026-03-03 14:00:00,0,0.0,82050.677,0,0
SELF_01,2026-03-03 14:00:00,0,35776.08,0.0,0,0
GRID_01,2026-03-03 14:00:00,0,0.0,454725.888,0,0
DEST_01,2026-03-03 14:00:00,0,446117.539,0.0,0,0
BESS_01,2026-03-03 14:30:00,0,0.0,40802.791,0,0
BESS_02,2026-03-03 14:30:00,0,0.0,40819.806,0,0
BESS_03,2026-03-03 14:30:00,0,0.0,40813.501,0,0
BESS_04,2026-03-03 14:30:00,0,0.0,41005.991,0,0
SOLAR_01,2026-03-03 14:30:00,0,0.0,81827.279,0,0
SOLAR_02,2026-03-03 14:30:00,0,0.0,81994.322,0,0
SOLAR_03,2026-03-03 14:30:00,0,0.0,81836.86,0,0
SOLAR_04,2026-03-03 14:30:00,0,0.0,82053.932,0,0
SELF_01,2026-03-03 14:30:00,0,35777.959,0.0,0,0
GRID_01,2026-03-03 14:30:00,0,0.0,454743.161,0,0
DEST_01,2026-03-03 14:30:00,0,446134.465,0.0,0,0
BESS_01,2026-03-03 15:00:00,0,0.0,40805.727,0,0
BESS_02,2026-03-03 15:00:00,0,0.0,40821.398,0,0
BESS_03,2026-03-03 15:00:00,0,0.0,40815.247,0,0
BESS_04,2026-03-03 15:00:00,0,0.0,41007.734,0,0
SOLAR_01,2026-03-03 15:00:00,0,0.0,81833.18,0,0
SOLAR_02,2026-03-03 15:00:00,0,0.0,81997.746,0,0
SOLAR_03,2026-03-03 15:00:00,0,0.0,81840.216,0,0
SOLAR_04,2026-03-03 15:00:00,0,0.0,82057.31,0,0
SELF_01,2026-03-03 15:00:00,0,35779.692,0.0,0,0
GRID_01,2026-03-03 15:00:00,0,0.0,454765.504,0,0
DEST_01,2026-03-03 15:00:00,0,446156.359,0.0,0,0
BESS_01,2026-03-03 15:30:00,0,0.0,40807.914,0,0
BESS_02,2026-03-03 15:30:00,0,0.0,40823.546,0,0
BESS_03,2026-03-03 15:30:00,0,0.0,40816.498,0,0
BESS_04,2026-03-03 15:30:00,0,0.0,41010.54,0,0
SOLAR_01,2026-03-03 15:30:00,0,0.0,81837.351,0,0
SOLAR_02,2026-03-03 15:30:00,0,0.0,82001.924,0,0
SOLAR_03,2026-03-03 15:30:00,0,0.0,81843.227,0,0
SOLAR_04,2026-03-03 15:30:00,0,0.0,82062.543,0,0
SELF_01,2026-03-03 15:30:00,0,35781.259,0.0,0,0
GRID_01,2026-03-03 15:30:00,0,0.0,454788.922,0,0
DEST_01,2026-03-03 15:30:00,0,446179.307,0.0,0,0
BESS_01,2026-03-03 16:00:00,0,0.0,40810.727,0,0
BESS_02,2026-03-03 16:00:00,0,0.0,40825.06,0,0
BESS_03,2026-03-03 16:00:00,0,0.0,40817.741,0,0
BESS_04,2026-03-03 16:00:00,0,0.0,41011.643,0,0
SOLAR_01,2026-03-03 16:00:00,0,0.0,81842.154,0,0
SOLAR_02,2026-03-03 16:00:00,0,0.0,82003.948,0,0
SOLAR_03,2026-03-03 16:00:00,0,0.0,81848.097,0,0
SOLAR_04,2026-03-03 16:00:00,0,0.0,82068.012,0,0
SELF_01,2026-03-03 16:00:00,0,35782.409,0.0,0,0
GRID_01,2026-03-03 16:00:00,0,0.0,454811.61,0,0
DEST_01,2026-03-03 16:00:00,0,446201.54,0.0,0,0
BESS_01,2026-03-03 16:30:00,0,0.0,40812.891,0,0
BESS_02,2026-03-03 16:30:00,0,0.0,40827.19,0,0
BESS_03,2026-03-03 16:30:00,0,0.0,40819.749,0,0
BESS_04,2026-03-03 16:30:00,0,0.0,41013.644,0,0
SOLAR_01,2026-03-03 16:30:00,0,0.0,81845.116,0,0
SOLAR_02,2026-03-03 16:30:00,0,0.0,82009.378,0,0
SOLAR_03,2026-03-03 16:30:00,0,0.0,81850.117,0,0
SOLAR_04,2026-03-03 16:30:00,0,0.0,82070.988,0,0
SELF_01,2026-03-03 16:30:00,0,35783.857,0.0,0,0
GRID_01,2026-03-03 16:30:00,0,0.0,454831.854,0,0
DEST_01,2026-03-03 16:30:00,0,446221.377,0.0,0,0
BESS_01,2026-03-03 17:00:00,0,0.0,40814.685,0,0
BESS_02,2026-03-03 17:00:00,0,0.0,40828.359,0,0
BESS_03,2026-03-03 17:00:00,0,0.0,40822.361,0,0
BESS_04,2026-03-03 17:00:00,0,0.0,41016.507,0,0
SOLAR_01,2026-03-03 17:00:00,0,0.0,81850.907,0,0
SOLAR_02,2026-03-03 17:00:00,0,0.0,82015.337,0,0
SOLAR_03,2026-03-03 17:00:00,0,0.0,81855.994,0,0
SOLAR_04,2026-03-03 17:00:00,0,0.0,82075.526,0,0
SELF_01,2026-03-03 17:00:00,0,35785.867,0.0,0,0
GRID_01,2026-03-03 17:00:00,0,0.0,454860.448,0,0
DEST_01,2026-03-03 17:00:00,0,446249.397,0.0,0,0
BESS_01,2026-03-03 17:30:00,0,0.0,40817.563,0,0
BESS_02,2026-03-03 17:30:00,0,0.0,40829.738,0,0
BESS_03,2026-03-03 17:30:00,0,0.0,40825.314,0,0
BESS_04,2026-03-03 17:30:00,0,0.0,41018.623,0,0
SOLAR_01,2026-03-03 17:30:00,0,0.0,81854.598,0,0
SOLAR_02,2026-03-03 17:30:00,0,0.0,82020.296,0,0
SOLAR_03,2026-03-03 17:30:00,0,0.0,81861.25,0,0
SOLAR_04,2026-03-03 17:30:00,0,0.0,82080.89,0,0
SELF_01,2026-03-03 17:30:00,0,35787.476,0.0,0,0
GRID_01,2026-03-03 17:30:00,0,0.0,454887.435,0,0
DEST_01,2026-03-03 17:30:00,0,446275.845,0.0,0,0
BESS_01,2026-03-03 18:00:00,0,0.0,40819.773,0,0
BESS_02,2026-03-03 18:00:00,0,0.0,40832.534,0,0
BESS_03,2026-03-03 18:00:00,0,0.0,40828.144,0,0
BESS_04,2026-03-03 18:00:00,0,0.0,41020.929,0,0
SOLAR_01,2026-03-03 18:00:00,0,0.0,81859.028,0,0
SOLAR_02,2026-03-03 18:00:00,0,0.0,82024.401,0,0
SOLAR_03,2026-03-03 18:00:00,0,0.0,81863.524,0,0
SOLAR_04,2026-03-03 18:00:00,0,0.0,82084.843,0,0
SELF_01,2026-03-03 18:00:00,0,35789.285,0.0,0,0
GRID_01,2026-03-03 18:00:00,0,0.0,454910.529,0,0
DEST_01,2026-03-03 18:00:00,0,446298.478,0.0,0,0
BESS_01,2026-03-03 18:30:00,0,0.0,40821.287,0,0
BESS_02,2026-03-03 18:30:00,0,0.0,40835.058,0,0
BESS_03,2026-03-03 18:30:00,0,0.0,40830.905,0,0
BESS_04,2026-03-03 18:30:00,0,0.0,41023.226,0,0
SOLAR_01,2026-03-03 18:30:00,0,0.0,81862.807,0,0
SOLAR_02,2026-03-03 18:30:00,0,0.0,82029.405,0,0
SOLAR_03,2026-03-03 18:30:00,0,0.0,81865.884,0,0
SOLAR_04,2026-03-03 18:30:00,0,0.0,82089.353,0,0
SELF_01,2026-03-03 18:30:00,0,35791.485,0.0,0,0
GRID_01,2026-03-03 18:30:00,0,0.0,454933.078,0,0
DEST_01,2026-03-03 18:30:00,0,446320.577,0.0,0,0
BESS_01,2026-03-03 19:00:00,0,0.0,40822.596,0,0
BESS_02,2026-03-03 19:00:00,0,0.0,40836.121,0,0
BESS_03,2026-03-03 19:00:00,0,0.0,40833.201,0,0
BESS_04,2026-03-03 19:00:00,0,0.0,41025.663,0,0
SOLAR_01,2026-03-03 19:00:00,0,0.0,81865.008,0,0
SOLAR_02,2026-03-03 19:00:00,0,0.0,82032.809,0,0
SOLAR_03,2026-03-03 19:00:00,0,0.0,81868.274,0,0
SOLAR_04,2026-03-03 19:00:00,0,0.0,82093.136,0,0
SELF_01,2026-03-03 19:00:00,0,35792.716,0.0,0,0
GRID_01,2026-03-03 19:00:00,0,0.0,454950.73,0,0
DEST_01,2026-03-03 19:00:00,0,446337.876,0.0,0,0
BESS_01,2026-03-03 19:30:00,0,0.0,40824.265,0,0
BESS_02,2026-03-03 19:30:00,0,0.0,40837.379,0,0
BESS_03,2026-03-03 19:30:00,0,0.0,40835.644,0,0
BESS_04,2026-03-03 19:30:00,0,0.0,41027.209,0,0
SOLAR_01,2026-03-03 19:30:00,0,0.0,81868.853,0,0
SOLAR_02,2026-03-03 19:30:00,0,0.0,82035.112,0,0
SOLAR_03,2026-03-03 19:30:00,0,0.0,81872.178,0,0
SOLAR_04,2026-03-03 19:30:00,0,0.0,82096.338,0,0
SELF_01,2026-03-03 19:30:00,0,35794.221,0.0,0,0
GRID_01,2026-03-03 19:30:00,0,0.0,454969.395,0,0
DEST_01,2026-03-03 19:30:00,0,446356.167,0.0,0,0
BESS_01,2026-03-03 20:00:00,0,0.0,40826.338,0,0
BESS_02,2026-03-03 20:00:00,0,0.0,40840.36,0,0
BESS_03,2026-03-03 20:00:00,0,0.0,40838.078,0,0
BESS_04,2026-03-03 20:00:00,0,0.0,41029.267,0,0
SOLAR_01,2026-03-03 20:00:00,0,0.0,81874.499,0,0
SOLAR_02,2026-03-03 20:00:00,0,0.0,82039.76,0,0
SOLAR_03,2026-03-03 20:00:00,0,0.0,81877.555,0,0
SOLAR_04,2026-03-03 20:00:00,0,0.0,82099.588,0,0
SELF_01,2026-03-03 20:00:00,0,35796.446,0.0,0,0
GRID_01,2026-03-03 20:00:00,0,0.0,454995.636,0,0
DEST_01,2026-03-03 20:00:00,0,446381.881,0.0,0,0
BESS_01,2026-03-03 20:30:00,0,0.0,40828.222,0,0
BESS_02,2026-03-03 20:30:00,0,0.0,40843.074,0,0
BESS_03,2026-03-03 20:30:00,0,0.0,40840.871,0,0
BESS_04,2026-03-03 20:30:00,0,0.0,41031.285,0,0
SOLAR_01,2026-03-03 20:30:00,0,0.0,81877.097,0,0
SOLAR_02,2026-03-03 20:30:00,0,0.0,82044.469,0,0
SOLAR_03,2026-03-03 20:30:00,0,0.0,81880.717,0,0
SOLAR_04,2026-03-03 20:30:00,0,0.0,82104.849,0,0
SELF_01,2026-03-03 20:30:00,0,35797.737,0.0,0,0
